transaction_id,date,time,retailer_location_city,ticket_batch_id,unique_code
T000349,2025-12-06,09:59:16,Houston,BATCH-B-2025,ZUCH-1909
T000350,2025-09-23,20:02:12,New York,BATCH-A-2025,UTFX-1281
T000351,2025-09-12,16:52:17,Miami,BATCH-B-2025,VEUB-7718
T000352,2025-12-10,07:54:04,New York,BATCH-B-2025,RIST-0256
T000353,2025-09-01,12:09:29,Detroit,BATCH-B-2025,RWYA-2029
T000354,2025-11-06,19:15:44,Los Angeles,BATCH-B-2025,ETJD-2399
T000355,2025-11-13,07:52:49,Miami,BATCH-B-2025,TNQQ-2565
T000356,2025-12-14,21:04:52,Los Angeles,BATCH-A-2025,AOVI-9044
T000357,2025-12-21,04:19:10,Atlanta,BATCH-A-2025,XLTL-6607
T000358,2025-11-01,00:52:31,New York,BATCH-A-2025,UWTZ-8278
T000359,2026-01-03,16:50:43,Detroit,BATCH-B-2025,KFWT-3365
T000360,2025-12-08,08:59:03,Houston,BATCH-C-2025,AKGR-1102
T000361,2025-08-24,05:44:05,Miami,BATCH-C-2025,YJDA-3123
T000362,2025-09-04,21:09:43,Houston,BATCH-A-2025,DEUE-5937
T000363,2025-12-28,18:19:52,Los Angeles,BATCH-B-2025,PISZ-6712
T000364,2025-12-29,06:42:22,Houston,BATCH-C-2025,QOAF-0891
T000365,2025-11-01,00:12:20,Los Angeles,BATCH-A-2025,CCQJ-4106
T000366,2025-11-05,10:47:13,Houston,BATCH-B-2025,XGTK-0198
T000367,2025-12-17,00:45:14,New York,BATCH-C-2025,HEKH-7778
T000368,2025-11-09,16:38:18,Miami,BATCH-A-2025,LSVO-9717
T000369,2025-12-17,12:57:11,Miami,BATCH-C-2025,DQMB-9487
T000370,2025-11-03,17:25:54,Houston,BATCH-A-2025,MJYN-4013
T000371,2025-12-23,13:54:08,Houston,BATCH-C-2025,PXGE-4726
T000372,2025-11-09,00:18:03,Miami,BATCH-B-2025,TKMO-8691
T000373,2025-10-11,09:58:11,Atlanta,BATCH-A-2025,PVRB-0421
T000374,2026-01-05,16:15:40,New York,BATCH-C-2025,XKJD-2184
T000375,2025-11-15,02:00:35,Miami,BATCH-B-2025,GSVG-0620
T000376,2025-11-18,17:39:51,Chicago,BATCH-C-2025,PUER-7836
T000377,2025-09-15,01:04:49,Houston,BATCH-A-2025,MPKY-1044
T000378,2025-09-03,01:11:37,Detroit,BATCH-C-2025,FSVJ-0598
T000379,2025-12-12,09:53:55,Los Angeles,BATCH-C-2025,GSYB-0717
T000380,2025-12-17,06:21:40,Houston,BATCH-C-2025,FYHW-9441
T000381,2025-09-03,12:30:37,New York,BATCH-A-2025,CTST-1812
T000382,2025-10-14,21:55:33,New York,BATCH-C-2025,HBAV-3871
T000383,2025-10-08,07:26:32,Detroit,BATCH-B-2025,ISPN-9562
T000384,2025-10-07,09:33:32,Atlanta,BATCH-C-2025,DRTM-2179
T000385,2025-09-26,20:04:08,Miami,BATCH-C-2025,LMHF-7431
T000386,2025-12-23,21:33:39,Los Angeles,BATCH-B-2025,YTNC-1787
T000387,2025-09-13,10:08:42,Detroit,BATCH-B-2025,ZHTU-2871
T000388,2025-12-13,16:21:09,Miami,BATCH-A-2025,CYMF-1254
T000389,2025-10-22,19:53:21,Los Angeles,BATCH-B-2025,RHVP-4504
T000390,2025-08-23,11:58:56,Miami,BATCH-C-2025,FAEU-2429
T000391,2025-08-29,16:11:11,Miami,BATCH-C-2025,BFAE-2283
T000392,2025-09-24,19:25:42,Chicago,BATCH-B-2025,FIVG-7903
T000393,2025-09-17,23:01:00,New York,BATCH-A-2025,HEJR-8472
T000394,2025-09-10,13:45:16,Houston,BATCH-C-2025,FTJN-3577
T000395,2026-01-16,07:12:48,Miami,BATCH-A-2025,WQDG-9982
T000396,2025-10-13,10:47:50,Los Angeles,BATCH-A-2025,IPIE-1423
T000397,2025-10-27,12:49:42,Atlanta,BATCH-B-2025,ELPD-3670
T000398,2025-12-19,23:54:36,Atlanta,BATCH-B-2025,FEHA-2843
T000399,2026-01-01,11:03:32,Houston,BATCH-C-2025,AIUX-8219
T000400,2026-01-09,12:44:47,New York,BATCH-A-2025,NQWF-4269
T000401,2025-09-16,07:24:37,Detroit,BATCH-B-2025,QHMN-2413
T000402,2025-09-17,11:57:11,Houston,BATCH-C-2025,SQNS-8040
T000403,2025-10-26,17:09:48,Houston,BATCH-A-2025,RLHC-4366
T000404,2025-12-12,06:02:32,Atlanta,BATCH-A-2025,MOWX-9605
T000405,2026-02-17,13:24:44,Detroit,BATCH-B-2025,HQEM-7813
T000406,2025-11-29,01:44:53,Los Angeles,BATCH-B-2025,HETR-6830
T000407,2026-01-25,23:23:30,Chicago,BATCH-B-2025,PZPF-1565
T000408,2025-09-12,06:18:29,New York,BATCH-C-2025,ZAYS-1739
T000409,2025-10-22,23:56:58,Detroit,BATCH-C-2025,BEWB-6964
T000410,2025-09-10,09:53:01,Atlanta,BATCH-B-2025,HCJJ-4943
T000411,2026-01-02,01:11:31,Chicago,BATCH-B-2025,ZPVE-1937
T000412,2025-11-23,05:40:17,Miami,BATCH-A-2025,OLYH-6560
T000413,2026-02-03,19:39:27,Miami,BATCH-C-2025,WHWA-1745
T000414,2025-09-07,18:00:29,Miami,BATCH-A-2025,QPOG-7803
T000415,2025-09-17,21:57:30,Atlanta,BATCH-C-2025,MMFE-7947
T000416,2025-09-21,12:03:20,Los Angeles,BATCH-B-2025,UMRH-1425
T000417,2025-10-22,17:00:31,Miami,BATCH-A-2025,OMIL-3190
T000418,2025-11-30,11:37:00,Chicago,BATCH-A-2025,TTSP-5928
T000419,2025-08-25,04:16:37,Houston,BATCH-C-2025,DNCH-9202
T000420,2025-08-30,09:35:27,Houston,BATCH-B-2025,XPSZ-2225
T000421,2025-09-30,11:08:07,Los Angeles,BATCH-C-2025,AZCW-8311
T000422,2025-12-24,19:24:48,Detroit,BATCH-C-2025,DBKB-5774
T000423,2025-10-22,07:40:14,Atlanta,BATCH-A-2025,MBGU-4766
T000424,2025-12-16,20:08:18,Los Angeles,BATCH-B-2025,WHZB-0595
T000425,2025-12-10,00:10:48,Los Angeles,BATCH-A-2025,YAOK-3272
T000426,2025-08-25,12:44:24,Miami,BATCH-C-2025,SMTQ-3345
T000427,2026-01-26,07:42:09,New York,BATCH-C-2025,TSYD-9240
T000428,2025-11-09,23:16:00,Houston,BATCH-A-2025,AFNG-4633
T000429,2025-11-15,21:49:52,Detroit,BATCH-C-2025,BDRM-8395
T000430,2025-12-28,12:28:35,Los Angeles,BATCH-B-2025,HIVI-2639
T000431,2025-12-06,04:38:35,Houston,BATCH-C-2025,DZEI-6815
T000432,2025-12-01,10:33:45,New York,BATCH-C-2025,ZRQP-6302
T000433,2026-01-21,16:51:49,Miami,BATCH-C-2025,IGZW-0786
T000434,2026-02-13,16:59:27,Atlanta,BATCH-B-2025,VPRB-6134
T000435,2025-12-29,21:46:13,Detroit,BATCH-B-2025,NZEU-2595
T000436,2026-01-02,03:35:10,New York,BATCH-C-2025,FTOL-9566
T000437,2025-11-23,19:20:58,Houston,BATCH-C-2025,KKVG-5180
T000438,2026-01-10,01:33:40,Chicago,BATCH-C-2025,DDWO-3751
T000439,2026-02-15,14:41:18,Los Angeles,BATCH-A-2025,ERIP-4315
T000440,2026-01-31,23:27:09,New York,BATCH-A-2025,MTHH-0641
T000441,2025-10-12,00:10:15,Miami,BATCH-B-2025,HBEB-8631
T000442,2025-12-21,00:54:24,Los Angeles,BATCH-C-2025,KTKA-4610
T000443,2025-09-19,02:17:32,Atlanta,BATCH-C-2025,ANNC-3948
T000444,2025-11-24,10:16:46,Detroit,BATCH-B-2025,RCEP-3675
T000445,2025-10-12,18:46:25,Atlanta,BATCH-A-2025,ONYL-6784
T000446,2025-09-02,22:50:13,Houston,BATCH-B-2025,XBCU-1071
T000447,2026-02-10,00:58:24,New York,BATCH-C-2025,JLNU-9071
T000448,2026-01-10,05:23:29,Houston,BATCH-C-2025,BVLA-0474
T000449,2025-10-02,01:11:37,Chicago,BATCH-A-2025,NXRG-3890
T000450,2026-02-17,14:09:29,Atlanta,BATCH-C-2025,ZZHQ-2519
T000451,2025-10-30,23:40:55,Los Angeles,BATCH-A-2025,PCJM-5246
T000452,2025-11-14,08:58:55,Houston,BATCH-A-2025,GEBZ-1043
T000453,2025-09-08,07:10:17,New York,BATCH-A-2025,XSZR-0620
T000454,2025-09-21,23:56:16,New York,BATCH-C-2025,TNJU-3223
T000455,2025-09-26,17:19:37,Houston,BATCH-C-2025,HLKM-1040
T000456,2025-12-31,19:31:09,Houston,BATCH-A-2025,JXHS-5995
T000457,2025-09-20,18:25:35,Los Angeles,BATCH-B-2025,ZQIP-6738
T000458,2025-09-23,18:50:34,Miami,BATCH-B-2025,CYGO-6661
T000459,2025-12-23,01:16:12,Houston,BATCH-B-2025,VNFE-9728
T000460,2026-01-30,18:43:25,Houston,BATCH-B-2025,BFLR-0708
T000461,2025-10-09,04:27:03,Houston,BATCH-C-2025,YXOE-4121
T000462,2025-09-27,22:25:19,Chicago,BATCH-A-2025,CRFI-7530
T000463,2025-11-12,20:46:43,Los Angeles,BATCH-A-2025,LFKR-6758
T000464,2025-11-14,20:16:02,Detroit,BATCH-B-2025,EKIS-2852
T000465,2025-12-12,11:22:45,Chicago,BATCH-C-2025,XNZV-1349
T000466,2025-08-31,20:19:38,Chicago,BATCH-C-2025,HQDC-1626
T000467,2025-12-07,07:05:28,Miami,BATCH-C-2025,JQOU-9036
T000468,2025-08-31,05:25:29,Los Angeles,BATCH-B-2025,GUHX-5626
T000469,2025-11-11,18:41:44,Houston,BATCH-B-2025,ZKNV-2498
T000470,2026-02-13,06:04:23,Miami,BATCH-B-2025,VAMQ-9914
T000471,2025-10-05,12:43:04,New York,BATCH-B-2025,MLNV-5053
T000472,2025-09-15,15:14:59,Houston,BATCH-A-2025,KMMA-0040
T000473,2025-12-07,07:30:36,Atlanta,BATCH-B-2025,NABQ-6783
T000474,2026-01-29,00:44:23,Chicago,BATCH-C-2025,NWQX-9985
T000475,2025-11-17,05:47:36,Atlanta,BATCH-A-2025,FUGO-4029
T000476,2025-10-11,04:18:55,Miami,BATCH-B-2025,SPWV-6481
T000477,2025-09-22,01:25:41,Detroit,BATCH-A-2025,ZBZZ-7176
T000478,2025-10-13,09:09:49,Chicago,BATCH-B-2025,UUGH-6258
T000479,2025-11-18,03:21:32,Atlanta,BATCH-A-2025,QAET-7314
T000480,2025-10-09,00:29:47,Chicago,BATCH-B-2025,BOIC-8140
T000481,2025-10-07,17:19:39,Atlanta,BATCH-A-2025,EJVM-6321
T000482,2025-09-23,23:54:09,Atlanta,BATCH-A-2025,XFUI-2887
T000483,2025-09-25,00:41:43,New York,BATCH-B-2025,WHMZ-3827
T000484,2025-12-14,20:32:26,Los Angeles,BATCH-C-2025,NWSD-7028
T000485,2025-09-01,06:02:34,Houston,BATCH-A-2025,LNOV-2836
T000486,2026-02-03,00:54:47,Atlanta,BATCH-A-2025,NKPR-1949
T000487,2025-11-16,09:08:36,Chicago,BATCH-A-2025,XKTC-9096
T000488,2025-11-02,01:28:53,Houston,BATCH-A-2025,QVLK-4858
T000489,2026-01-17,06:08:14,Atlanta,BATCH-A-2025,KBST-2935
T000490,2025-09-15,14:43:31,Miami,BATCH-B-2025,DZVS-6472
T000491,2025-11-28,10:53:33,Detroit,BATCH-C-2025,OIHM-6258
T000492,2025-12-23,01:02:28,Detroit,BATCH-C-2025,WLRI-0811
T000493,2026-01-03,08:03:01,New York,BATCH-C-2025,HFWP-3369
T000494,2026-01-14,07:22:30,New York,BATCH-A-2025,RPHC-3748
T000495,2025-10-04,20:46:33,Los Angeles,BATCH-A-2025,MQSA-1616
T000496,2025-10-02,12:49:10,New York,BATCH-B-2025,ORGT-3077
T000497,2026-02-10,04:21:06,Atlanta,BATCH-A-2025,TKWI-8637
T000498,2025-11-02,16:17:55,Atlanta,BATCH-A-2025,XAUG-8544
T000499,2026-02-15,09:03:12,Miami,BATCH-C-2025,XROB-1063
T000500,2025-09-04,18:04:12,Miami,BATCH-A-2025,BRWH-1118
T000501,2025-09-21,08:28:16,New York,BATCH-A-2025,XHKD-7698
T000502,2025-12-17,05:15:06,Atlanta,BATCH-B-2025,ERQL-3467
T000503,2025-12-31,16:37:27,Atlanta,BATCH-B-2025,BNKF-5483
T000504,2025-10-16,14:14:01,Miami,BATCH-C-2025,QQAE-3202
T000505,2025-10-13,10:36:06,Miami,BATCH-A-2025,GCTQ-8494
T000506,2025-11-27,04:21:42,Detroit,BATCH-B-2025,BLMU-2316
T000507,2025-11-23,00:58:11,Miami,BATCH-A-2025,XZAD-4936
T000508,2025-12-31,20:51:49,Miami,BATCH-A-2025,VWRK-2078
T000509,2026-02-09,14:31:14,New York,BATCH-A-2025,TMHY-8823
T000510,2025-11-23,14:20:14,Los Angeles,BATCH-C-2025,UYAG-3670
T000511,2025-10-16,12:46:49,Chicago,BATCH-A-2025,FHNP-9495
T000512,2025-11-06,08:03:00,Detroit,BATCH-B-2025,AKMV-8925
T000513,2025-10-18,14:58:55,Miami,BATCH-A-2025,XGJQ-2941
T000514,2025-09-01,04:56:52,Miami,BATCH-B-2025,MVNQ-4451
T000515,2025-10-25,03:32:51,Houston,BATCH-C-2025,LNCD-8159
T000516,2025-10-11,23:12:51,Atlanta,BATCH-C-2025,BHXG-0597
T000517,2025-12-01,22:42:50,Atlanta,BATCH-A-2025,MDZG-0696
T000518,2026-01-07,15:54:29,Atlanta,BATCH-B-2025,NNGN-9504
T000519,2025-12-09,02:34:51,Atlanta,BATCH-C-2025,MXYP-8883
T000520,2026-01-23,08:48:43,Chicago,BATCH-C-2025,CUFC-3346
T000521,2025-09-18,19:41:02,Los Angeles,BATCH-B-2025,KBTP-5142
T000522,2026-01-04,07:35:25,Detroit,BATCH-C-2025,TFBN-0287
T000523,2025-09-09,04:44:02,Detroit,BATCH-B-2025,RXAS-1062
T000524,2025-09-01,03:03:19,Detroit,BATCH-B-2025,VCAM-7710
T000525,2026-01-24,17:57:59,New York,BATCH-B-2025,HDYE-5222
T000526,2025-12-03,17:28:38,Chicago,BATCH-C-2025,TVTG-8571
T000527,2025-12-07,01:40:19,New York,BATCH-A-2025,RCFB-1313
T000528,2025-11-04,19:45:12,Detroit,BATCH-C-2025,FODM-5505
T000529,2025-09-09,08:59:41,Atlanta,BATCH-C-2025,QMFQ-1371
T000530,2025-10-26,20:09:53,Atlanta,BATCH-A-2025,LPVL-5799
T000531,2025-11-12,13:41:55,Detroit,BATCH-C-2025,VLBP-7460
T000532,2025-08-28,15:14:49,Chicago,BATCH-C-2025,YBEM-5630
T000533,2025-08-30,08:00:48,Atlanta,BATCH-A-2025,NZVG-7278
T000534,2025-10-08,19:16:05,New York,BATCH-B-2025,GFAW-7485
T000535,2025-09-30,19:20:25,Chicago,BATCH-A-2025,LJXX-3568
T000536,2025-08-23,15:58:17,Los Angeles,BATCH-B-2025,ESKU-8265
T000537,2025-12-29,21:59:25,Detroit,BATCH-B-2025,JDKO-5413
T000538,2025-10-22,21:55:06,Houston,BATCH-B-2025,ECDF-8359
T000539,2025-09-18,10:11:18,Chicago,BATCH-B-2025,EGZU-6419
T000540,2025-09-24,05:11:17,New York,BATCH-A-2025,NCPY-7374
T000541,2025-09-29,21:54:52,Houston,BATCH-A-2025,EBLR-3811
T000542,2026-01-18,23:18:23,Detroit,BATCH-A-2025,UNYL-8049
T000543,2025-10-28,00:25:32,New York,BATCH-C-2025,NRSU-1099
T000544,2025-09-22,14:31:58,Houston,BATCH-A-2025,NBDC-7145
T000545,2025-10-18,15:29:00,Detroit,BATCH-C-2025,TNMB-3684
T000546,2025-10-18,06:31:50,Atlanta,BATCH-C-2025,EVIJ-6806
T000547,2026-02-04,04:52:59,Miami,BATCH-A-2025,ERYM-2727
T000548,2025-10-13,06:09:33,Detroit,BATCH-C-2025,FIOE-1120
T000549,2026-02-04,03:46:25,Los Angeles,BATCH-B-2025,BNBN-7405
T000550,2025-10-17,18:47:50,Los Angeles,BATCH-B-2025,MRPS-9972
T000551,2025-09-12,10:22:49,Atlanta,BATCH-A-2025,ELKL-8646
T000552,2025-11-22,02:59:55,Los Angeles,BATCH-C-2025,FXNS-2487
T000553,2026-01-25,05:04:11,Miami,BATCH-B-2025,YPKA-7072
T000554,2025-11-01,12:39:22,Chicago,BATCH-A-2025,ZFLB-8040
T000555,2025-12-12,00:49:11,Los Angeles,BATCH-A-2025,LZRS-0615
T000556,2026-02-02,03:10:39,Atlanta,BATCH-C-2025,QBPB-1166
T000557,2026-01-12,09:01:21,New York,BATCH-A-2025,JHRE-5444
T000558,2025-11-30,17:17:36,Miami,BATCH-C-2025,DHTR-6294
T000559,2025-10-05,23:18:24,New York,BATCH-C-2025,LVTM-4099
T000560,2025-09-28,20:41:15,New York,BATCH-C-2025,LYMH-6085
T000561,2026-01-28,15:48:28,Los Angeles,BATCH-B-2025,DLFK-0329
T000562,2025-12-28,08:01:37,Atlanta,BATCH-A-2025,UWTA-6405
T000563,2025-11-30,05:54:39,New York,BATCH-B-2025,HZDE-9931
T000564,2025-08-30,03:15:57,Houston,BATCH-C-2025,TGCK-8293
T000565,2026-02-04,14:42:17,Atlanta,BATCH-B-2025,ZQNP-6716
T000566,2026-02-18,08:08:45,New York,BATCH-B-2025,CNEN-9729
T000567,2026-02-10,12:56:20,Miami,BATCH-C-2025,OYJH-8956
T000568,2025-10-15,01:47:05,Chicago,BATCH-A-2025,LARP-3729
T000569,2026-01-11,11:43:13,Atlanta,BATCH-B-2025,LTKB-4520
T000570,2025-11-10,12:50:30,Miami,BATCH-B-2025,KJAZ-8364
T000571,2025-09-05,19:26:41,Chicago,BATCH-C-2025,SZAI-9780
T000572,2025-09-19,20:14:41,Chicago,BATCH-C-2025,JZTX-8794
T000573,2025-10-02,22:01:31,Atlanta,BATCH-A-2025,CQEF-2040
T000574,2025-10-29,04:32:38,Detroit,BATCH-A-2025,SFQY-8347
T000575,2025-11-30,18:50:16,Los Angeles,BATCH-B-2025,OKFS-3981
T000576,2026-01-14,21:35:17,Detroit,BATCH-C-2025,ASXR-4035
T000577,2026-01-03,21:04:44,Miami,BATCH-A-2025,GXZE-0371
T000578,2025-11-16,12:01:53,New York,BATCH-B-2025,ENEY-7386
T000579,2026-02-03,18:51:24,Miami,BATCH-A-2025,JCHL-9697
T000580,2025-11-12,04:16:18,Houston,BATCH-C-2025,QXCL-3344
T000581,2026-01-17,14:07:12,Detroit,BATCH-C-2025,JZPE-9247
T000582,2026-01-25,02:18:58,Atlanta,BATCH-C-2025,PBNY-9481
T000583,2026-01-17,23:12:12,Miami,BATCH-B-2025,KIZV-7354
T000584,2025-09-05,22:10:58,New York,BATCH-B-2025,ZFXB-0747
T000585,2025-12-18,08:46:57,Los Angeles,BATCH-B-2025,GKUT-0800
T000586,2025-09-08,13:29:27,Chicago,BATCH-A-2025,PMZB-5176
T000587,2025-12-13,13:20:42,Detroit,BATCH-C-2025,NRLG-9255
T000588,2025-10-25,23:10:09,New York,BATCH-A-2025,PSBA-7609
T000589,2025-11-25,07:55:13,Houston,BATCH-C-2025,CLLL-5042
T000590,2026-01-10,13:10:52,Houston,BATCH-C-2025,DJPN-1471
T000591,2025-12-26,10:27:56,Atlanta,BATCH-B-2025,PTOK-8249
T000592,2025-11-27,11:56:30,Atlanta,BATCH-A-2025,CXPB-4798
T000593,2025-10-15,16:04:11,Chicago,BATCH-A-2025,IYVQ-2117
T000594,2025-11-02,08:29:06,Chicago,BATCH-C-2025,CJSS-0301
T000595,2025-12-28,16:39:57,Atlanta,BATCH-B-2025,FDWH-7073
T000596,2025-12-24,14:20:17,Los Angeles,BATCH-C-2025,DPWT-1034
T000597,2025-12-21,13:10:41,Los Angeles,BATCH-B-2025,CZYX-5335
T000598,2025-09-23,20:37:15,Miami,BATCH-B-2025,WQHB-7669
T000599,2025-12-18,09:24:06,New York,BATCH-C-2025,SPSS-4256
T000600,2025-11-23,16:59:56,Atlanta,BATCH-C-2025,RXDT-9977
T000601,2025-11-06,06:05:57,Miami,BATCH-A-2025,UXIK-4762
T000602,2025-10-31,23:07:05,Atlanta,BATCH-B-2025,TQYR-3518
T000603,2025-12-20,09:44:32,New York,BATCH-A-2025,OPLF-5518
T000604,2025-12-28,16:46:01,Chicago,BATCH-C-2025,QZPA-9404
T000605,2025-12-26,13:07:37,Chicago,BATCH-B-2025,BQYE-8623
T000606,2025-10-24,07:02:45,Chicago,BATCH-A-2025,UHTQ-1643
T000607,2025-08-30,07:17:13,Atlanta,BATCH-A-2025,JYVO-2764
T000608,2025-12-05,18:41:31,Atlanta,BATCH-B-2025,WTBF-2966
T000609,2025-09-06,01:04:55,Houston,BATCH-C-2025,HNTT-9591
T000610,2025-09-18,10:47:14,Chicago,BATCH-C-2025,OROL-6454
T000611,2025-12-09,09:46:14,Miami,BATCH-A-2025,SDSD-5252
T000612,2026-02-15,02:17:23,Los Angeles,BATCH-C-2025,KWBF-0997
T000613,2025-12-15,23:22:21,Miami,BATCH-B-2025,CTMR-6940
T000614,2025-12-19,17:07:43,Detroit,BATCH-A-2025,FEIP-2591
T000615,2026-01-10,23:37:18,Los Angeles,BATCH-C-2025,EXYX-7260
T000616,2026-01-15,17:32:33,Los Angeles,BATCH-C-2025,XXHG-7180
T000617,2025-12-13,00:05:47,Detroit,BATCH-B-2025,NGRE-7949
T000618,2025-12-05,03:22:17,Detroit,BATCH-B-2025,AYRB-0488
T000619,2026-01-07,19:56:10,Los Angeles,BATCH-B-2025,ZDRX-8392
T000620,2025-10-22,09:05:22,Los Angeles,BATCH-B-2025,BVZR-7118
T000621,2025-08-29,17:05:58,Los Angeles,BATCH-A-2025,AKII-6667
T000622,2025-08-26,20:57:45,Atlanta,BATCH-C-2025,LQBH-4510
T000623,2026-01-05,19:43:41,Los Angeles,BATCH-A-2025,AALF-0781
T000624,2025-09-30,18:18:01,Miami,BATCH-B-2025,VDOB-6506
T000625,2026-02-07,00:21:32,Chicago,BATCH-C-2025,IUUG-8068
T000626,2025-11-03,13:04:33,Houston,BATCH-A-2025,IOCR-4603
T000627,2025-10-31,03:33:20,Houston,BATCH-C-2025,PDTW-0675
T000628,2026-01-21,00:43:08,Chicago,BATCH-A-2025,PUXC-4778
T000629,2025-11-20,09:55:52,Houston,BATCH-B-2025,AAIL-4985
T000630,2026-01-27,13:13:35,New York,BATCH-A-2025,VXCF-7867
T000631,2025-09-02,13:30:42,Miami,BATCH-C-2025,DKHU-4415
T000632,2025-10-21,16:29:24,Los Angeles,BATCH-B-2025,TINS-6226
T000633,2025-12-22,23:35:00,Los Angeles,BATCH-A-2025,HZNF-8302
T000634,2025-10-29,22:18:04,New York,BATCH-C-2025,UBYT-4400
T000635,2025-12-31,09:36:34,Miami,BATCH-A-2025,HWLE-7605
T000636,2025-10-23,22:04:11,New York,BATCH-B-2025,DMTW-0446
T000637,2025-12-16,17:37:49,Detroit,BATCH-A-2025,YTLM-8061
T000638,2025-12-18,09:34:41,Miami,BATCH-B-2025,AQVG-7843
T000639,2026-01-07,02:49:32,Chicago,BATCH-C-2025,KRBR-9533
T000640,2025-09-23,01:00:35,New York,BATCH-A-2025,DJFD-6366
T000641,2025-12-25,06:10:13,Los Angeles,BATCH-B-2025,MFNV-0857
T000642,2025-11-28,08:27:10,New York,BATCH-C-2025,CINJ-3452
T000643,2026-01-28,17:11:39,Los Angeles,BATCH-A-2025,OAOV-1634
T000644,2025-08-30,21:22:45,Los Angeles,BATCH-C-2025,IAYG-7560
T000645,2025-11-05,18:59:46,Detroit,BATCH-A-2025,SYGI-7261
T000646,2026-01-18,12:45:13,Detroit,BATCH-A-2025,OWYR-1018
T000647,2026-02-07,21:58:23,Atlanta,BATCH-C-2025,NIXB-3605
T000648,2025-11-26,02:17:10,New York,BATCH-A-2025,IWWB-7837
T000649,2025-11-08,02:34:20,Detroit,BATCH-A-2025,UBJR-7600
T000650,2026-01-15,14:01:33,Houston,BATCH-B-2025,HOKB-1662
T000651,2026-01-29,13:03:52,Detroit,BATCH-C-2025,GFJC-1726
T000652,2025-10-20,10:34:41,Atlanta,BATCH-C-2025,BTPE-0558
T000653,2025-10-29,15:42:44,Atlanta,BATCH-C-2025,EVEA-3414
T000654,2025-11-12,17:21:15,Los Angeles,BATCH-C-2025,CKWC-8256
T000655,2025-09-17,15:41:18,Detroit,BATCH-C-2025,GERJ-3397
T000656,2026-01-13,21:07:54,Atlanta,BATCH-C-2025,NALH-0413
T000657,2025-11-08,23:35:55,Atlanta,BATCH-B-2025,HPUH-3004
T000658,2025-12-04,06:45:48,New York,BATCH-A-2025,TOAK-2680
T000659,2026-01-12,09:36:55,Atlanta,BATCH-A-2025,CNQG-8643
T000660,2025-09-16,05:15:27,Los Angeles,BATCH-C-2025,QXDA-6753
T000661,2026-01-29,16:34:56,New York,BATCH-C-2025,CUFS-5392
T000662,2025-08-26,19:59:21,Los Angeles,BATCH-B-2025,KRKD-1423
T000663,2025-08-25,00:12:14,Chicago,BATCH-C-2025,WHYU-2583
T000664,2025-09-28,10:38:55,Atlanta,BATCH-C-2025,FPZD-0661
T000665,2026-02-05,05:37:20,Atlanta,BATCH-C-2025,REWR-8909
T000666,2025-09-26,09:04:08,Miami,BATCH-C-2025,FOGD-9274
T000667,2025-08-29,18:21:20,Miami,BATCH-C-2025,SXYK-1073
T000668,2025-10-17,23:36:47,Chicago,BATCH-B-2025,ZLIE-4734
T000669,2025-09-24,02:45:21,Atlanta,BATCH-B-2025,EMBV-6965
T000670,2025-09-22,05:24:29,Detroit,BATCH-B-2025,YCEM-8496
T000671,2025-12-24,12:45:25,Atlanta,BATCH-A-2025,HZFF-7349
T000672,2025-09-19,10:44:53,Los Angeles,BATCH-A-2025,LTBB-6679
T000673,2025-11-21,23:55:22,Detroit,BATCH-A-2025,YKGQ-4213
T000674,2025-09-28,13:29:56,Houston,BATCH-B-2025,FGHM-5495
T000675,2026-02-13,13:43:09,Los Angeles,BATCH-C-2025,ZJIW-6463
T000676,2025-09-30,12:58:04,Houston,BATCH-A-2025,XGGF-5466
T000677,2025-12-05,21:08:39,Chicago,BATCH-B-2025,TXDI-6957
T000678,2025-10-02,14:02:19,Los Angeles,BATCH-A-2025,MLQW-2971
T000679,2026-01-10,14:27:14,Miami,BATCH-A-2025,XTPE-0359
T000680,2025-10-31,17:59:04,Chicago,BATCH-B-2025,MMYO-1374
T000681,2025-09-16,09:58:18,Miami,BATCH-A-2025,RUHL-7794
T000682,2025-10-03,15:27:18,Atlanta,BATCH-B-2025,NWOE-4248
T000683,2025-09-27,11:07:20,Miami,BATCH-C-2025,ZQWK-6589
T000684,2025-11-24,23:29:09,Chicago,BATCH-A-2025,QKBY-9810
T000685,2026-01-12,05:36:19,Chicago,BATCH-B-2025,SWWC-0213
T000686,2026-02-13,18:42:00,New York,BATCH-C-2025,QEGN-2492
T000687,2026-02-10,15:56:41,Houston,BATCH-C-2025,OSVG-6266
T000688,2026-01-28,09:28:57,Los Angeles,BATCH-C-2025,WMUJ-2413
T000689,2026-02-09,12:12:35,Houston,BATCH-A-2025,VZDF-7600
T000690,2026-01-18,13:42:41,Chicago,BATCH-C-2025,YHKU-8536
T000691,2026-01-20,13:30:23,Chicago,BATCH-C-2025,KFBD-2292
T000692,2026-01-03,07:53:55,Detroit,BATCH-C-2025,XHHX-5339
T000693,2025-11-14,19:22:07,Miami,BATCH-C-2025,SVGM-1514
T000694,2025-08-23,08:22:11,New York,BATCH-C-2025,TSAG-9781
T000695,2025-10-29,19:03:52,Detroit,BATCH-C-2025,CBBF-4087
T000696,2025-09-10,23:21:07,New York,BATCH-B-2025,GCFU-1527
T000697,2026-01-23,20:30:02,Miami,BATCH-C-2025,GNBW-9441
