user_id,date,time,app_session_length_minutes,feature_used,unique_code,social_share_count
U01874,2025-11-05,14:38:15,9,scan_ticket,SMHI-5731,0
U00789,2025-10-26,06:04:41,20,share_social,TMMV-9091,0
U01279,2025-12-14,17:31:32,14,share_social,,5
U03941,2025-09-12,17:15:10,1,share_social,ADDJ-8609,1
U02987,2026-01-12,23:02:55,18,scan_ticket,FVMI-7790,0
U03670,2026-01-21,19:23:01,21,stream_music,KJTX-0589,0
U04270,2026-01-25,15:43:00,16,share_social,LPTX-9430,0
U00946,2025-10-04,01:07:32,16,play_ar_game,DFTK-4891,0
U00345,2025-09-25,13:09:53,8,scan_ticket,ZNWH-6812,0
U01971,2025-09-13,08:07:41,3,stream_music,,0
U03512,2025-11-08,03:06:11,4,share_social,MOAI-9003,4
U04059,2025-12-19,04:30:48,14,browse_merch,ZVBX-3295,0
U00453,2026-01-07,23:38:06,25,stream_music,ENZG-3099,0
U01579,2026-01-29,21:42:02,9,browse_merch,QEDW-2960,2
U00776,2025-09-04,11:57:51,10,play_ar_game,BXQR-7553,0
U01483,2025-09-28,11:27:23,24,share_social,,0
U03004,2025-12-13,11:37:22,20,play_ar_game,,0
U00788,2025-12-06,03:08:38,6,play_ar_game,DKOJ-9206,1
U00988,2025-12-24,19:54:31,7,scan_ticket,IYTS-6494,0
U03728,2025-08-25,21:22:09,4,play_ar_game,YSQD-4827,5
U04497,2025-12-10,15:49:14,21,browse_merch,,0
U02649,2025-12-24,19:57:49,3,play_ar_game,NTYX-5433,1
U01019,2026-01-07,20:38:53,28,browse_merch,BSNY-0601,0
U04547,2025-10-31,08:21:09,23,scan_ticket,,3
U01814,2026-01-03,09:38:37,29,play_ar_game,KNJJ-8084,0
U00207,2026-02-16,13:11:48,28,play_ar_game,,0
U02702,2025-11-19,04:15:13,1,browse_merch,XZAL-8191,2
U01199,2025-11-20,20:50:23,7,scan_ticket,CDQH-6729,1
U01596,2025-11-14,02:03:14,5,stream_music,OJJT-2743,0
U04805,2025-10-06,12:48:55,13,share_social,FCCI-9757,0
U02213,2026-01-01,04:43:21,7,browse_merch,RKBN-0257,0
U03436,2025-11-04,08:18:46,13,stream_music,ZPCN-3966,0
U03310,2025-10-03,16:47:26,4,browse_merch,SWPC-2241,0
U03380,2025-10-25,01:11:44,15,stream_music,GMVT-3971,3
U03348,2025-11-29,14:05:32,28,browse_merch,WCNB-6112,0
U03490,2025-09-12,02:14:11,22,play_ar_game,VYOP-8468,0
U03512,2025-11-17,21:26:52,7,browse_merch,,0
U01421,2025-11-16,14:28:06,7,share_social,REGY-3167,0
U01313,2025-10-31,17:48:40,23,share_social,,0
U04062,2026-02-08,08:20:39,3,scan_ticket,VCMO-5806,0
U03179,2025-12-19,00:00:59,29,share_social,IXEK-0439,0
U02147,2025-12-31,15:35:45,6,share_social,JONS-2362,0
U03254,2025-12-29,07:50:40,22,stream_music,KBTZ-9544,0
U02692,2025-11-15,18:48:54,18,share_social,DMIA-7260,2
U04924,2026-01-01,08:55:15,13,stream_music,COWH-1940,3
U01564,2025-09-15,20:44:53,1,stream_music,TEVE-0225,0
U01785,2025-12-19,10:22:09,24,scan_ticket,NTCS-4854,0
U00153,2025-11-14,19:29:47,9,browse_merch,FZMF-9744,0
U02611,2025-09-15,23:20:31,30,stream_music,DNNQ-2446,0
U03492,2025-12-16,03:38:30,26,stream_music,,0
U02498,2026-02-07,04:00:39,19,browse_merch,LKYL-2222,0
U02182,2025-08-23,00:43:15,2,share_social,FEHA-2843,0
U04753,2026-02-14,01:23:00,19,play_ar_game,VHGO-2107,0
U01992,2025-10-08,05:57:37,10,scan_ticket,AZAG-9788,0
U04037,2025-09-21,12:47:02,21,share_social,RWPM-7239,0
U01626,2025-12-20,13:58:57,24,scan_ticket,ZSLO-6323,0
U00134,2025-12-25,17:28:30,12,share_social,YSSV-9975,0
U04828,2026-02-07,20:19:09,21,browse_merch,QQUF-6720,0
U01034,2025-08-30,00:53:30,6,play_ar_game,MUFM-0654,4
U04602,2026-02-18,04:58:34,3,share_social,,2
U03267,2025-09-06,05:58:35,23,browse_merch,UALS-3231,0
U01428,2026-02-12,20:04:10,17,share_social,ROPL-3253,1
U00394,2025-12-29,11:31:16,25,stream_music,BZJG-5242,5
U02745,2025-09-01,18:50:48,10,play_ar_game,GJPM-2132,0
U02692,2025-11-17,21:38:09,4,browse_merch,HCLD-5586,4
U04960,2026-01-26,04:03:15,21,stream_music,GMSJ-8150,0
U00206,2025-11-09,01:54:49,2,play_ar_game,,0
U01378,2025-10-22,13:14:36,7,browse_merch,,0
U04680,2026-02-16,15:38:57,25,play_ar_game,BNVA-7243,0
U04395,2025-09-02,18:12:33,21,share_social,YVYB-4968,3
U00351,2026-02-07,04:29:42,8,share_social,MRKS-7123,0
U01124,2025-11-07,00:17:38,23,share_social,TMQG-1690,5
U00651,2026-01-31,13:54:28,22,browse_merch,,0
U04647,2026-02-08,14:40:36,24,stream_music,JCUJ-1805,0
U03563,2025-10-26,08:21:20,2,share_social,TQXV-4338,0
U04327,2025-09-30,23:40:53,10,stream_music,MGYC-4714,0
U02872,2026-01-28,04:39:28,23,browse_merch,AEZG-4627,0
U04758,2025-09-11,15:12:52,12,play_ar_game,CFOK-4690,0
U04586,2025-10-05,04:09:35,16,play_ar_game,XTIZ-3731,0
U01086,2025-09-18,14:37:11,24,play_ar_game,GDFS-3940,0
U00154,2025-11-24,02:07:38,1,scan_ticket,YFSG-4009,0
U02390,2026-01-23,22:29:06,12,share_social,VZGZ-4144,1
U00475,2025-10-13,22:27:07,4,scan_ticket,RZGL-0591,2
U03730,2025-12-20,10:03:20,22,browse_merch,TQYR-7800,2
U04934,2025-08-27,08:23:24,16,browse_merch,TEIB-6395,0
U04176,2025-10-30,03:12:41,4,share_social,,1
U00962,2026-01-22,15:37:30,23,scan_ticket,RHRQ-7006,0
U02888,2025-11-01,15:03:46,19,scan_ticket,HHHS-8662,0
U00659,2025-09-27,11:50:42,24,browse_merch,,0
U03511,2025-12-26,07:25:20,12,share_social,BTOZ-2265,0
U00375,2025-09-19,22:11:59,22,scan_ticket,HSHH-4832,0
U01613,2025-09-17,16:52:10,2,scan_ticket,MYGG-3540,0
U04680,2026-01-03,00:33:29,18,browse_merch,AUUC-5735,0
U02369,2025-10-15,08:49:31,12,scan_ticket,,3
U00877,2026-02-12,00:36:28,18,browse_merch,KGUD-4108,0
U03117,2025-08-31,19:08:24,13,stream_music,ISGO-5539,0
U01023,2025-12-15,22:36:28,22,scan_ticket,VFQV-4365,1
U00336,2025-12-31,17:29:47,13,stream_music,IZTH-8361,0
U04984,2025-11-12,07:55:22,12,scan_ticket,,5
U04605,2025-09-02,22:47:29,1,play_ar_game,,0
U00620,2026-01-10,08:07:01,3,browse_merch,WGST-6699,4
U00906,2025-10-16,14:41:00,27,share_social,MUBD-4755,0
U01927,2025-08-30,06:14:13,18,share_social,,0
U04689,2025-09-09,07:30:00,14,scan_ticket,QWKP-6969,0
U00718,2025-09-03,12:45:54,6,scan_ticket,SOGN-6166,0
U04298,2026-02-17,15:33:26,22,browse_merch,JDSW-6722,0
U03664,2025-10-13,11:10:13,22,browse_merch,HCMC-0311,2
U01933,2025-10-06,07:46:02,27,scan_ticket,KDVZ-0251,0
U04230,2025-10-16,05:08:29,21,share_social,,0
U04142,2025-09-08,14:35:19,7,play_ar_game,IYTM-8351,5
U02030,2025-12-12,21:25:51,17,stream_music,RUME-4222,0
U02182,2026-02-09,17:44:44,11,play_ar_game,XKLP-7803,0
U02427,2025-10-27,03:19:17,12,scan_ticket,XLAI-2728,2
U04024,2025-10-21,01:37:14,10,browse_merch,XPSZ-2225,0
U02159,2026-01-22,16:47:02,11,play_ar_game,PCXT-1739,0
U04321,2025-11-14,02:11:08,9,stream_music,EBNI-7179,0
U03299,2025-10-10,13:53:56,24,stream_music,YCVG-2903,0
U02105,2026-02-06,09:36:39,24,share_social,JVHF-3057,0
U03012,2025-12-08,07:53:30,5,play_ar_game,CGQM-8665,0
U01701,2025-09-02,22:50:26,3,scan_ticket,XHRC-6649,0
U03848,2025-11-16,22:27:52,20,share_social,MWKV-6412,1
U01350,2025-08-24,23:37:24,6,play_ar_game,QVPL-9053,0
U02812,2025-11-08,03:26:31,10,stream_music,ZKKY-6075,0
U00767,2025-08-27,09:43:49,19,stream_music,GGFE-3801,0
U03033,2026-01-30,17:25:35,18,stream_music,CHVR-0298,4
U02757,2026-01-04,23:05:46,17,share_social,CJMK-2973,0
U03087,2026-02-05,01:18:01,26,stream_music,WQSR-2111,5
U04105,2025-12-10,16:05:39,6,scan_ticket,HFIM-4582,0
U04653,2025-12-21,20:56:10,22,scan_ticket,TXYN-2313,0
U00594,2025-12-08,01:31:31,10,play_ar_game,RCMB-8230,0
U03188,2025-11-21,17:18:43,17,stream_music,,0
U03485,2025-11-30,08:32:25,3,share_social,MBIB-1529,2
U01674,2025-09-14,16:04:05,25,stream_music,UQEF-0531,0
U03337,2026-02-08,04:59:15,1,play_ar_game,KVCS-3787,0
U02507,2025-12-25,00:52:29,5,stream_music,,5
U02515,2025-12-05,06:07:08,25,stream_music,YBIV-1300,5
U02490,2025-11-11,09:08:58,27,browse_merch,ZXIF-0655,0
U04334,2026-02-08,04:45:04,26,play_ar_game,FQMC-5049,3
U00543,2025-10-11,00:34:09,5,browse_merch,IIVG-2852,0
U00805,2026-01-05,19:26:50,27,browse_merch,RFDV-8776,0
U01694,2026-01-19,04:50:15,16,stream_music,,1
U01954,2025-09-16,15:08:29,1,scan_ticket,,0
U00032,2025-11-18,19:15:32,15,share_social,XRWT-1582,4
U03497,2025-11-26,14:12:01,23,scan_ticket,,0
U04509,2025-09-21,12:34:48,13,play_ar_game,ZTOS-1308,1
U02639,2025-09-29,13:04:29,3,play_ar_game,,2
U01953,2026-02-17,13:55:28,25,play_ar_game,KZXE-5220,0
U03373,2025-11-25,00:39:08,14,scan_ticket,BNMV-8690,3
U04367,2025-09-19,19:10:56,22,share_social,HMBD-7414,0
U04333,2025-12-04,15:18:46,3,scan_ticket,BTRU-2069,0
U03680,2025-10-17,17:57:05,1,play_ar_game,MBXW-3066,2
U03220,2025-12-15,13:43:26,1,play_ar_game,MOBU-4562,0
U02012,2025-08-27,04:16:14,2,scan_ticket,,5
U01907,2026-01-24,06:38:16,18,share_social,,0
U00896,2025-08-26,10:42:57,9,play_ar_game,LAUU-3403,0
U04581,2025-11-08,20:36:04,6,browse_merch,JOXG-1527,0
U01093,2026-01-08,03:14:09,4,share_social,VDSM-2229,1
U00406,2025-12-19,19:56:36,21,play_ar_game,,0
U02455,2025-09-09,15:21:23,14,play_ar_game,,0
U04321,2026-01-29,22:51:01,13,play_ar_game,VJMI-2264,3
U04683,2026-01-24,18:09:45,25,scan_ticket,,0
U04258,2025-10-27,12:37:07,30,scan_ticket,LVRY-9802,0
U04048,2026-01-09,03:40:41,8,play_ar_game,,0
U04844,2026-02-02,06:13:41,14,play_ar_game,RYDH-0867,1
U04572,2025-11-30,20:29:38,3,scan_ticket,KSJD-4125,0
U00002,2025-10-20,17:12:35,12,stream_music,,2
U02279,2026-02-02,15:41:45,25,scan_ticket,DEEM-8561,1
U03834,2025-11-16,01:10:30,15,browse_merch,EHRZ-9121,0
U02913,2025-11-28,16:58:41,30,browse_merch,WFLK-1665,0
U04969,2025-09-20,17:57:36,10,scan_ticket,WRYS-0416,0
U02866,2025-08-26,02:31:12,11,browse_merch,EVHL-6885,0
U02499,2025-11-25,18:45:16,6,play_ar_game,EZCO-5598,0
U04195,2026-01-18,10:35:18,20,stream_music,XJIS-7524,4
U00069,2025-10-26,13:30:13,3,scan_ticket,,0
U01087,2025-12-20,15:52:15,12,browse_merch,DGMK-0257,2
U00547,2025-09-07,09:24:00,14,stream_music,LKPL-4167,5
U03112,2025-09-16,08:01:32,7,play_ar_game,MYRE-8260,0
U04105,2025-09-24,03:14:35,18,share_social,IYUA-5396,0
U00573,2025-12-10,18:16:47,28,play_ar_game,FBFZ-5646,0
U04093,2025-09-19,15:55:43,9,play_ar_game,MVBL-0896,0
U04772,2026-01-20,16:56:33,26,share_social,SKZC-7593,0
U01504,2026-01-22,12:38:22,6,play_ar_game,UZIP-6378,0
U00172,2025-09-01,20:58:09,9,play_ar_game,IPCE-4649,0
U01681,2025-12-18,17:35:03,9,share_social,RJOJ-9637,3
U01975,2025-09-04,02:59:31,26,stream_music,BVXB-1660,0
U04965,2025-09-21,18:43:02,30,stream_music,ARSM-3460,4
U03551,2025-10-17,00:54:29,18,stream_music,FGDA-1585,0
U03077,2026-02-12,17:05:26,22,scan_ticket,TTXF-4309,0
U04726,2025-11-06,23:27:00,27,scan_ticket,SPIA-5039,0
U03082,2025-11-25,10:00:44,4,play_ar_game,JTTN-5996,4
U02215,2026-01-11,14:13:56,26,stream_music,DWKK-7170,0
U03437,2026-01-12,10:56:50,20,play_ar_game,BAYE-7974,0
U03084,2025-12-01,07:02:14,4,stream_music,KBVJ-9288,0
U03656,2026-01-23,05:55:54,30,browse_merch,,2
U04594,2025-09-01,16:42:44,25,scan_ticket,LJQW-2516,0
U04307,2025-10-28,09:13:21,9,browse_merch,NDLW-2506,0
U03098,2025-12-21,01:29:57,9,browse_merch,GIGX-9374,0
U00725,2025-08-25,11:06:43,22,browse_merch,SHDV-0313,2
U03295,2025-12-10,15:32:21,20,share_social,ZVQI-9347,0
U01358,2025-09-18,00:20:47,19,scan_ticket,,2
U04971,2026-01-18,02:42:52,11,stream_music,,0
U01179,2025-09-18,06:53:06,17,stream_music,,0
U00283,2025-12-18,06:56:25,28,scan_ticket,ZFAH-2031,0
U03952,2025-10-24,03:09:31,20,scan_ticket,WDQJ-4337,0
U01044,2026-01-25,02:13:47,14,share_social,EQFI-3113,0
U02843,2025-11-09,14:42:06,8,play_ar_game,PUFM-0668,0
U03011,2025-10-04,22:01:30,21,play_ar_game,CHDU-8555,0
U00222,2026-01-10,09:00:01,8,share_social,CATW-5093,0
U00957,2025-12-05,00:36:58,19,play_ar_game,ONZG-2765,4
U04956,2025-12-25,19:58:06,4,browse_merch,VFNO-4082,0
U00829,2025-09-24,20:59:02,9,scan_ticket,,0
U03159,2025-09-06,21:17:30,26,scan_ticket,PCCC-2911,1
U01700,2025-09-23,12:01:24,8,share_social,,0
U02067,2025-12-16,16:47:05,16,scan_ticket,,0
U04087,2026-02-15,01:00:47,17,play_ar_game,OUUZ-6636,0
U04337,2025-12-20,22:17:43,20,stream_music,ILVZ-9911,0
U03414,2025-10-30,05:09:09,9,share_social,HPLR-1520,0
U01746,2026-01-14,08:21:31,18,browse_merch,,0
U03158,2025-11-04,22:14:51,18,browse_merch,CNPQ-7508,0
U01467,2025-10-03,04:04:51,11,play_ar_game,FPEZ-4339,0
U00814,2025-12-02,21:10:22,14,scan_ticket,,0
U04392,2025-10-01,05:51:38,20,share_social,,0
U01042,2026-01-12,13:10:40,13,browse_merch,RHOC-2686,0
U02437,2025-09-22,09:51:37,9,share_social,WRDQ-2900,0
U03475,2025-12-16,01:41:32,3,play_ar_game,VOND-1928,0
U01071,2025-09-27,00:53:37,14,browse_merch,AKOW-5093,0
U03372,2025-11-19,23:04:45,18,browse_merch,UDWW-5704,0
U01273,2025-11-26,00:35:38,8,share_social,LCXW-2510,0
U00028,2026-01-21,13:56:31,6,scan_ticket,VIRR-1120,0
U00273,2026-01-07,21:05:54,21,browse_merch,QUUF-6569,0
U03242,2026-01-12,05:21:36,28,scan_ticket,NDLQ-8812,4
U04048,2025-12-09,00:55:34,29,stream_music,JUSB-4165,1
U02667,2026-02-06,13:07:58,18,scan_ticket,,0
U01766,2025-09-19,02:47:16,20,play_ar_game,OPYX-9395,2
U03938,2025-10-10,15:51:54,11,stream_music,POWX-6102,0
U02052,2025-09-10,00:23:07,18,play_ar_game,TJFS-8746,0
U02767,2025-10-09,19:20:23,17,scan_ticket,OGSN-7324,0
U02247,2025-12-25,03:33:54,22,scan_ticket,IVVT-2447,0
U03734,2025-12-25,16:35:55,19,scan_ticket,OMSG-7025,3
U01675,2025-10-31,13:00:26,25,play_ar_game,MQCK-6609,0
U00906,2025-12-14,07:50:51,1,scan_ticket,BFYU-1565,0
U01181,2025-10-24,08:25:11,25,browse_merch,XAJL-7562,2
U00226,2025-09-06,13:45:31,17,browse_merch,KMVE-6006,0
U00573,2025-09-10,19:56:18,1,share_social,,0
U01580,2025-10-06,16:07:23,8,play_ar_game,ERUB-1914,0
U00216,2025-12-13,23:40:16,17,scan_ticket,NKLP-6689,5
U00970,2025-11-29,10:08:34,4,browse_merch,SNFH-2290,0
U02334,2026-02-03,16:16:27,28,scan_ticket,ZJVS-2386,0
U04198,2025-10-23,15:54:57,13,scan_ticket,ROOT-9164,0
U00902,2025-09-27,18:10:21,15,scan_ticket,LKDT-4958,0
U04730,2025-09-28,14:34:57,1,play_ar_game,PRVV-2343,0
U04850,2025-09-04,18:23:40,18,scan_ticket,PBQK-2512,0
U04176,2025-09-19,09:04:31,27,stream_music,,0
U01269,2025-09-26,13:42:07,26,browse_merch,ODCK-2806,0
U02941,2025-11-21,02:54:50,5,play_ar_game,UGCU-2061,0
U00673,2025-09-24,05:08:45,26,scan_ticket,,1
U00561,2025-11-20,16:06:52,18,stream_music,RASX-7131,0
U00851,2026-01-29,18:18:57,17,play_ar_game,VMBV-3202,0
U02636,2025-12-19,18:40:51,7,play_ar_game,,0
U00380,2025-11-28,10:57:25,18,play_ar_game,,3
U00805,2025-09-24,13:16:24,2,play_ar_game,FBCM-7311,0
U00654,2025-11-22,17:03:26,10,play_ar_game,APMU-3819,0
U01169,2026-01-09,17:55:36,29,play_ar_game,CQSU-9909,0
U00710,2025-10-30,21:37:26,7,scan_ticket,FSJD-2798,0
U04991,2025-09-17,01:18:01,2,play_ar_game,DUHH-1204,0
U01926,2025-11-19,01:32:23,23,scan_ticket,TOOC-4347,4
U03334,2025-11-19,13:23:43,14,stream_music,KQMV-3343,0
U03836,2026-01-23,05:34:50,24,play_ar_game,UYWR-9953,2
U02805,2026-02-10,05:44:35,4,browse_merch,FCHT-8678,3
U00458,2025-12-04,16:09:17,4,stream_music,NJTC-0819,3
U03823,2025-12-23,09:22:37,28,stream_music,,5
U01015,2025-11-13,20:57:11,17,stream_music,PLLM-0438,0
U00720,2025-08-24,19:22:14,25,browse_merch,TNCY-5354,0
U04431,2026-01-29,16:50:56,21,stream_music,OXMR-9855,0
U02026,2025-10-29,18:26:12,1,share_social,TTDN-1713,0
U04756,2025-09-25,01:52:54,8,browse_merch,CMEZ-4856,4
U03532,2025-11-21,17:30:40,9,share_social,QFUU-0287,0
U00454,2026-02-06,03:33:45,11,scan_ticket,JXZX-9558,0
U03626,2025-11-28,04:38:41,29,share_social,,0
U03134,2025-10-02,21:45:51,9,share_social,,1
U00957,2025-09-16,19:14:28,13,browse_merch,SYJA-9978,0
U02551,2026-02-06,18:04:11,28,browse_merch,SZJB-7436,5
U03416,2026-02-05,04:50:52,18,play_ar_game,XDXI-5411,2
U03945,2026-01-17,08:37:46,1,scan_ticket,PDNX-8049,0
U00245,2025-11-15,08:53:03,12,play_ar_game,LKIP-0959,0
U02058,2026-01-14,10:22:27,18,scan_ticket,FIBR-6476,0
U04385,2025-12-19,17:49:23,1,play_ar_game,MJQY-8605,0
U02947,2026-01-24,19:40:57,26,play_ar_game,,2
U01531,2026-02-09,01:54:46,16,stream_music,,0
U00972,2026-01-25,09:23:28,6,play_ar_game,UYWV-7884,3
U03108,2025-09-01,13:16:15,19,play_ar_game,XKLP-7803,0
U04842,2025-12-06,10:21:31,13,play_ar_game,FXII-0978,0
U01272,2025-12-11,10:35:28,7,scan_ticket,UGXM-6212,0
U00070,2025-10-18,00:22:13,16,browse_merch,,0
U02474,2026-02-04,13:28:18,4,scan_ticket,KFJC-6946,0
U00312,2026-01-24,23:53:26,4,browse_merch,MAUX-2244,1
U01913,2025-09-11,23:59:33,19,play_ar_game,FBCM-7311,0
U02239,2025-11-21,02:39:18,29,stream_music,ETRI-0873,0
U00492,2025-11-12,20:37:55,28,stream_music,TYLQ-9470,0
U02528,2025-11-06,21:47:07,10,share_social,OTDR-0389,0
U02787,2025-10-08,23:11:38,22,stream_music,STCF-4016,5
U00013,2025-11-16,16:40:31,8,browse_merch,HSPB-0028,5
U00468,2025-09-29,01:56:57,9,share_social,HTPI-1166,3
U02107,2025-12-12,12:00:07,26,share_social,NLKB-4163,0
U00448,2025-10-15,11:46:09,16,stream_music,ILJD-4707,0
U01622,2025-09-17,08:26:31,7,stream_music,UUVH-2039,2
U00451,2025-11-09,17:30:29,8,browse_merch,TEAP-0230,0
U01700,2025-11-19,03:28:50,5,play_ar_game,ODSE-6079,0
U02541,2025-09-26,00:44:37,25,share_social,UBAT-7761,0
U02630,2025-10-10,08:16:21,21,browse_merch,WLCO-6434,0
U04633,2026-02-06,01:56:38,11,scan_ticket,,1
U01342,2025-11-16,09:34:25,22,share_social,,4
U04886,2026-01-08,00:13:43,26,share_social,YFUO-2717,0
U02693,2026-01-21,06:56:55,6,play_ar_game,KHBE-0533,4
U04997,2025-09-15,23:39:35,4,share_social,AZCQ-5937,0
U04060,2025-09-29,01:52:40,19,play_ar_game,ZSLO-6323,0
U00540,2025-10-18,00:41:25,9,browse_merch,XAOS-6109,0
U00588,2025-10-27,11:32:23,7,play_ar_game,XXJM-4988,0
U04255,2025-09-30,20:37:46,18,scan_ticket,RPAD-0183,0
U02837,2025-10-22,20:57:48,23,browse_merch,HEHR-0941,0
U01633,2025-09-19,13:31:31,13,share_social,,5
U04214,2026-01-18,19:05:05,20,scan_ticket,AQNB-5313,0
U02368,2026-01-28,20:49:12,16,stream_music,MNHR-5054,0
U03685,2025-11-19,22:30:42,10,share_social,PTSQ-6805,1
U01809,2026-01-31,07:00:08,8,share_social,DQBL-6635,0
U01074,2025-10-09,12:36:37,28,scan_ticket,LNOM-0761,0
U03746,2026-02-18,19:20:05,23,play_ar_game,EJRG-5608,0
U03799,2025-11-06,03:35:02,12,share_social,,0
U02845,2025-10-09,17:38:44,1,browse_merch,,2
U04992,2025-10-09,15:29:26,25,browse_merch,ZHXG-7564,1
U02188,2026-02-16,18:36:28,2,scan_ticket,ERHP-2118,0
U04973,2025-12-24,09:14:45,16,scan_ticket,,0
U01513,2025-10-19,22:32:27,1,browse_merch,ZPCN-3966,1
U00235,2025-11-17,19:27:41,29,play_ar_game,TMMV-9091,0
U01211,2026-01-26,00:12:58,2,share_social,IEFC-3850,0
U01151,2025-12-30,23:55:48,24,stream_music,DVDX-6808,0
U04652,2026-02-13,19:35:39,6,play_ar_game,NHJA-1332,0
U03184,2026-01-16,03:14:10,13,share_social,FVKA-8707,0
U03921,2026-01-02,06:29:41,11,share_social,VRJN-5016,0
U03703,2025-10-23,19:18:34,6,play_ar_game,,5
U01304,2026-01-01,01:34:42,24,browse_merch,QGVL-5275,0
U04333,2025-12-31,13:31:47,27,stream_music,EZKZ-7182,4
U00626,2026-02-05,05:32:34,18,play_ar_game,OOTZ-1379,3
U01287,2025-10-01,15:52:52,29,browse_merch,ZWYN-6536,5
U04207,2025-08-26,15:27:47,30,share_social,,0
U00927,2025-10-31,05:38:09,29,play_ar_game,CONT-2003,0
U02714,2026-01-12,18:44:36,9,browse_merch,RKOU-1773,0
U00886,2025-09-10,17:39:12,22,scan_ticket,NXAN-3665,0
U04982,2025-09-02,00:55:28,10,scan_ticket,RWAO-4958,0
U02322,2025-11-18,22:02:02,12,browse_merch,CMCY-3551,4
U00011,2025-09-10,14:04:13,29,share_social,NDDA-5184,0
U02765,2026-01-15,03:40:44,11,share_social,FWEM-3818,3
U03651,2025-11-22,04:52:12,16,play_ar_game,JWIM-1026,0
U00003,2025-10-06,21:20:57,30,scan_ticket,UVHU-0192,0
U01602,2026-01-26,01:18:52,5,scan_ticket,PNYY-3263,0
U00586,2025-11-29,07:56:00,8,stream_music,KJTX-0589,3
U02189,2026-01-21,12:33:25,23,stream_music,EFVR-9865,4
U01713,2026-01-09,15:38:24,17,browse_merch,VNGE-8512,0
U01368,2025-11-10,05:14:22,4,share_social,PSVL-6982,0
U00455,2026-02-01,10:14:02,30,scan_ticket,,5
U03702,2026-01-14,00:25:42,10,browse_merch,ZKEK-7391,0
U04694,2026-01-16,11:04:11,5,play_ar_game,UCTP-1908,0
U02580,2025-11-06,14:36:49,6,stream_music,FXVM-1536,0
U00764,2026-02-10,03:26:48,7,stream_music,ATIO-4668,0
U00578,2025-12-17,02:54:10,5,scan_ticket,,0
U02596,2025-10-04,05:55:28,22,scan_ticket,NPNG-7839,0
U01572,2025-10-26,08:22:06,21,play_ar_game,ICMA-8786,0
U02014,2026-01-02,20:41:02,12,browse_merch,QMMB-2541,3
U01181,2025-10-19,01:13:22,11,scan_ticket,ZXAH-2606,3
U00927,2025-09-05,09:59:36,6,play_ar_game,QRNA-0194,0
U03484,2026-02-06,12:25:01,5,play_ar_game,ABQQ-3095,0
U03485,2025-12-01,00:53:47,9,play_ar_game,VXNY-2716,0
U00365,2025-10-17,09:15:18,23,browse_merch,,3
U00154,2025-12-19,20:19:23,29,share_social,GZZZ-1217,0
U03095,2026-01-07,20:55:13,1,stream_music,NFKA-9700,0
U01117,2026-01-23,10:10:50,23,scan_ticket,PVMJ-9173,2
U01663,2026-02-08,03:24:53,2,scan_ticket,SGHT-8635,1
U02174,2025-10-17,22:31:06,16,stream_music,,0
U01570,2025-10-19,23:57:11,15,stream_music,FORI-7499,0
U03355,2025-11-26,22:42:04,21,browse_merch,SZGT-2721,2
U04883,2026-01-07,15:32:39,7,play_ar_game,,0
U01140,2025-11-04,12:56:17,21,scan_ticket,,3
U04216,2026-02-07,00:36:06,13,browse_merch,IVQQ-8463,2
U00690,2025-12-30,01:16:15,20,stream_music,KLEX-4548,0
U04405,2026-01-25,05:31:22,17,browse_merch,BJXT-8726,0
U03361,2025-12-10,14:32:18,17,share_social,NDGP-7046,3
U00157,2025-12-05,13:14:47,29,share_social,UFOS-4635,0
U04487,2025-09-08,11:23:50,22,stream_music,YYRM-7927,0
U01888,2025-12-18,06:58:09,15,stream_music,,0
U04246,2025-09-26,15:13:25,16,stream_music,AINA-2818,0
U01842,2025-10-01,03:40:13,17,share_social,EJIH-5907,0
U03300,2025-12-14,07:13:33,15,browse_merch,NHFB-7117,0
U03579,2025-11-08,10:29:06,4,browse_merch,FMZP-3606,0
U00638,2025-10-28,10:11:14,10,scan_ticket,GRJI-0516,5
U02430,2025-08-25,09:05:22,16,share_social,RIEF-5024,0
U03668,2026-01-09,05:33:53,17,play_ar_game,FABX-2396,3
U01066,2026-02-14,14:47:03,22,stream_music,CBLR-9692,3
U00408,2026-02-08,03:43:38,27,browse_merch,YHBI-0892,0
U02572,2025-12-13,03:41:53,1,play_ar_game,,5
U00380,2025-12-28,02:45:54,16,scan_ticket,NUJK-9093,0
U00521,2026-01-23,05:41:43,12,scan_ticket,VWBC-5980,3
U02970,2025-08-28,22:24:45,20,scan_ticket,WOQV-5225,0
U01445,2025-10-01,03:48:45,22,share_social,,5
U04164,2026-02-08,16:07:24,28,play_ar_game,MKZM-6182,0
U04512,2026-01-10,12:29:02,21,scan_ticket,MMZU-6127,0
U02729,2025-12-08,14:48:08,9,play_ar_game,HVWB-9951,3
U03231,2025-10-22,22:27:14,18,play_ar_game,BRUF-4264,2
U00683,2026-01-10,03:07:18,13,scan_ticket,EZHE-4473,0
U04177,2025-09-13,08:05:26,14,stream_music,SWJD-8609,0
U02145,2025-12-05,20:02:08,16,stream_music,RKYC-0705,1
U02793,2025-10-08,02:48:13,6,stream_music,IYEU-4525,0
U04370,2025-11-01,09:08:26,4,stream_music,HIBL-4214,0
U02854,2026-01-17,22:07:08,27,play_ar_game,MNVG-2424,0
